country,geo,tier,tier_code,year,in_model,barrier,barrier_code,exposure_pct,tier_mean_pct,deviation_pp,coefficient,contribution_pp,actual_adoption_pct,expected_adoption_pct,gap_pp,unexplained_pp,tier_n_cells,tier_n_countries,tier_delta_r2,outcome_code,outcome_unit,exposure_unit,generated_utc,rank_in_unit,tier_ranking_stable
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,49.2,42.2,7.0,-0.24,-1.68,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,54.4,49.6,4.7,0.3128,1.48,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,45.4,42.5,2.9,0.3963,1.13,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,48.1,47.6,0.5,-0.3463,-0.17,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,40.4,40.1,0.3,-0.5971,-0.15,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,69.9,70.1,-0.2,0.0654,-0.01,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Slovenia,SI,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,20.0,20.1,-0.1,-0.1832,0.01,18.3,18.9,-0.6,-1.23,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,47.3,40.1,7.2,-0.5971,-4.3,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,54.9,47.6,7.3,-0.3463,-2.52,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,48.0,42.5,5.5,0.3963,2.2,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,36.0,42.2,-6.2,-0.24,1.5,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,13.9,20.1,-6.2,-0.1832,1.14,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,84.4,70.1,14.3,0.0654,0.93,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Spain,ES,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,52.2,49.6,2.6,0.3128,0.8,17.2,18.9,-1.7,-1.51,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Cost too high,E_AI_BCST,21.6,40.1,-18.5,-0.5971,11.04,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,1,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Legal consequences unclear,E_AI_BLEG,41.1,49.6,-8.5,0.3128,-2.67,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,2,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Data availability or quality,E_AI_BDDT,45.3,42.5,2.8,0.3963,1.1,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,3,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Privacy and data protection,E_AI_BCDP,50.0,47.6,2.4,-0.3463,-0.83,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,4,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Incompatible with existing systems,E_AI_BINC,40.2,42.2,-2.0,-0.24,0.49,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,5,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,AI not useful for us,E_AI_BNU,18.7,20.1,-1.4,-0.1832,0.25,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,6,True
Sweden,SE,Small (10-49),SMALL_10_49,2025,True,Lack of expertise,E_AI_BLE,72.7,70.1,2.6,0.0654,0.17,30.7,18.9,11.8,2.26,22,22,0.791,E_AI_TANY,PC_ENT,PC_ENT_AI_EC,2026-09-02T21:54:16Z,7,True
