tier,tier_code,geo,year,barrier,barrier_code,exposure_pct,tier_mean_pct,deviation_pp,coefficient,contribution_pp,actual_adoption_pct,expected_adoption_pct,gap_pp,unexplained_pp
Medium (50-249),MEDIUM_50_249,AT,2021,Legal consequences unclear,E_AI_BLEG,28.0,41.6,-13.6,-0.1516,2.06,14.6,19.1,-4.5,-0.03
Medium (50-249),MEDIUM_50_249,AT,2021,AI not useful for us,E_AI_BNU,25.1,16.4,8.7,-0.0359,-0.31,14.6,19.1,-4.5,-0.03
Medium (50-249),MEDIUM_50_249,AT,2023,Privacy and data protection,E_AI_BCDP,35.9,40.4,-4.4,0.1796,-0.8,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,Cost too high,E_AI_BCST,28.4,46.5,-18.2,-0.4067,7.39,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,Data availability or quality,E_AI_BDDT,46.4,42.3,4.0,-0.0809,-0.32,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,Incompatible with existing systems,E_AI_BINC,45.0,47.3,-2.3,0.0707,-0.16,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,Lack of expertise,E_AI_BLE,65.0,64.6,0.4,0.4269,0.19,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,Legal consequences unclear,E_AI_BLEG,40.1,41.6,-1.5,-0.1516,0.23,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2023,AI not useful for us,E_AI_BNU,23.3,16.4,6.9,-0.0359,-0.25,16.9,15.4,1.5,-4.8
Medium (50-249),MEDIUM_50_249,AT,2024,Privacy and data protection,E_AI_BCDP,49.8,40.4,9.5,0.1796,1.7,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,Cost too high,E_AI_BCST,24.9,46.5,-21.6,-0.4067,8.78,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,Data availability or quality,E_AI_BDDT,45.4,42.3,3.1,-0.0809,-0.25,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,Incompatible with existing systems,E_AI_BINC,40.6,47.3,-6.7,0.0707,-0.47,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,Lack of expertise,E_AI_BLE,67.8,64.6,3.2,0.4269,1.38,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,Legal consequences unclear,E_AI_BLEG,48.7,41.6,7.1,-0.1516,-1.08,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2024,AI not useful for us,E_AI_BNU,24.6,16.4,8.2,-0.0359,-0.29,29.1,18.8,10.3,0.59
Medium (50-249),MEDIUM_50_249,AT,2025,Privacy and data protection,E_AI_BCDP,50.1,40.4,9.7,0.1796,1.74,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,Cost too high,E_AI_BCST,27.4,46.5,-19.1,-0.4067,7.78,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,Data availability or quality,E_AI_BDDT,41.0,42.3,-1.4,-0.0809,0.11,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,Incompatible with existing systems,E_AI_BINC,37.5,47.3,-9.8,0.0707,-0.69,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,Lack of expertise,E_AI_BLE,66.4,64.6,1.9,0.4269,0.79,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,Legal consequences unclear,E_AI_BLEG,47.6,41.6,6.0,-0.1516,-0.91,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,AT,2025,AI not useful for us,E_AI_BNU,18.0,16.4,1.6,-0.0359,-0.06,44.6,27.6,17.0,8.2
Medium (50-249),MEDIUM_50_249,BE,2021,Privacy and data protection,E_AI_BCDP,29.9,40.4,-10.4,0.1796,-1.88,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,Cost too high,E_AI_BCST,46.7,46.5,0.2,-0.4067,-0.07,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,Data availability or quality,E_AI_BDDT,52.0,42.3,9.6,-0.0809,-0.78,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,Incompatible with existing systems,E_AI_BINC,50.8,47.3,3.5,0.0707,0.25,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,Lack of expertise,E_AI_BLE,64.4,64.6,-0.2,0.4269,-0.08,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,Legal consequences unclear,E_AI_BLEG,27.7,41.6,-13.8,-0.1516,2.09,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2021,AI not useful for us,E_AI_BNU,12.0,16.4,-4.4,-0.0359,0.16,16.9,19.1,-2.2,-1.92
Medium (50-249),MEDIUM_50_249,BE,2023,Privacy and data protection,E_AI_BCDP,28.5,40.4,-11.8,0.1796,-2.13,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,Cost too high,E_AI_BCST,34.8,46.5,-11.7,-0.4067,4.77,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,Data availability or quality,E_AI_BDDT,45.6,42.3,3.3,-0.0809,-0.26,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,Incompatible with existing systems,E_AI_BINC,49.1,47.3,1.8,0.0707,0.13,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,Lack of expertise,E_AI_BLE,64.4,64.6,-0.2,0.4269,-0.07,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,Legal consequences unclear,E_AI_BLEG,39.0,41.6,-2.6,-0.1516,0.39,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2023,AI not useful for us,E_AI_BNU,13.4,16.4,-3.0,-0.0359,0.11,23.0,15.4,7.6,4.62
Medium (50-249),MEDIUM_50_249,BE,2024,Privacy and data protection,E_AI_BCDP,36.1,40.4,-4.2,0.1796,-0.76,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,Cost too high,E_AI_BCST,26.4,46.5,-20.2,-0.4067,8.2,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,Data availability or quality,E_AI_BDDT,42.4,42.3,0.1,-0.0809,-0.01,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,Incompatible with existing systems,E_AI_BINC,30.5,47.3,-16.8,0.0707,-1.18,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,Lack of expertise,E_AI_BLE,68.2,64.6,3.7,0.4269,1.56,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,Legal consequences unclear,E_AI_BLEG,36.1,41.6,-5.4,-0.1516,0.82,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2024,AI not useful for us,E_AI_BNU,10.0,16.4,-6.4,-0.0359,0.23,35.7,18.8,17.0,8.1
Medium (50-249),MEDIUM_50_249,BE,2025,Privacy and data protection,E_AI_BCDP,61.5,40.4,21.2,0.1796,3.8,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,Cost too high,E_AI_BCST,33.2,46.5,-13.3,-0.4067,5.41,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,Data availability or quality,E_AI_BDDT,41.8,42.3,-0.5,-0.0809,0.04,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,Incompatible with existing systems,E_AI_BINC,36.3,47.3,-11.0,0.0707,-0.78,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,Lack of expertise,E_AI_BLE,71.9,64.6,7.3,0.4269,3.13,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,Legal consequences unclear,E_AI_BLEG,57.3,41.6,15.7,-0.1516,-2.38,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BE,2025,AI not useful for us,E_AI_BNU,12.0,16.4,-4.4,-0.0359,0.16,54.5,27.6,26.9,17.52
Medium (50-249),MEDIUM_50_249,BG,2021,Privacy and data protection,E_AI_BCDP,39.0,40.4,-1.3,0.1796,-0.24,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,Cost too high,E_AI_BCST,68.8,46.5,22.3,-0.4067,-9.06,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,Data availability or quality,E_AI_BDDT,42.9,42.3,0.6,-0.0809,-0.05,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,Incompatible with existing systems,E_AI_BINC,52.8,47.3,5.5,0.0707,0.39,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,Lack of expertise,E_AI_BLE,54.0,64.6,-10.6,0.4269,-4.54,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,Legal consequences unclear,E_AI_BLEG,32.8,41.6,-8.8,-0.1516,1.33,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2021,AI not useful for us,E_AI_BNU,22.8,16.4,6.4,-0.0359,-0.23,5.2,19.1,-13.9,-1.52
Medium (50-249),MEDIUM_50_249,BG,2024,Privacy and data protection,E_AI_BCDP,42.2,40.4,1.9,0.1796,0.34,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,Cost too high,E_AI_BCST,44.7,46.5,-1.9,-0.4067,0.75,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,Data availability or quality,E_AI_BDDT,44.7,42.3,2.4,-0.0809,-0.19,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,Incompatible with existing systems,E_AI_BINC,51.9,47.3,4.6,0.0707,0.33,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,Lack of expertise,E_AI_BLE,55.4,64.6,-9.1,0.4269,-3.9,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,Legal consequences unclear,E_AI_BLEG,52.4,41.6,10.9,-0.1516,-1.65,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2024,AI not useful for us,E_AI_BNU,17.4,16.4,1.0,-0.0359,-0.03,10.0,18.8,-8.8,-4.4
Medium (50-249),MEDIUM_50_249,BG,2025,Privacy and data protection,E_AI_BCDP,45.5,40.4,5.2,0.1796,0.93,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,Cost too high,E_AI_BCST,50.6,46.5,4.0,-0.4067,-1.64,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,Data availability or quality,E_AI_BDDT,42.4,42.3,0.0,-0.0809,-0.0,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,Incompatible with existing systems,E_AI_BINC,47.0,47.3,-0.3,0.0707,-0.02,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,Lack of expertise,E_AI_BLE,61.9,64.6,-2.7,0.4269,-1.14,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,Legal consequences unclear,E_AI_BLEG,43.3,41.6,1.8,-0.1516,-0.27,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,BG,2025,AI not useful for us,E_AI_BNU,9.2,16.4,-7.2,-0.0359,0.26,13.3,27.6,-14.3,-12.42
Medium (50-249),MEDIUM_50_249,CY,2021,Privacy and data protection,E_AI_BCDP,43.5,40.4,3.2,0.1796,0.57,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,Cost too high,E_AI_BCST,72.3,46.5,25.8,-0.4067,-10.49,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,Data availability or quality,E_AI_BDDT,34.8,42.3,-7.6,-0.0809,0.61,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,Incompatible with existing systems,E_AI_BINC,55.5,47.3,8.2,0.0707,0.58,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,Lack of expertise,E_AI_BLE,67.4,64.6,2.8,0.4269,1.21,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,Legal consequences unclear,E_AI_BLEG,52.1,41.6,10.6,-0.1516,-1.6,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2021,AI not useful for us,E_AI_BNU,10.7,16.4,-5.7,-0.0359,0.21,5.3,19.1,-13.8,-4.87
Medium (50-249),MEDIUM_50_249,CY,2023,Privacy and data protection,E_AI_BCDP,45.8,40.4,5.5,0.1796,0.98,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,Cost too high,E_AI_BCST,64.9,46.5,18.4,-0.4067,-7.49,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,Data availability or quality,E_AI_BDDT,58.6,42.3,16.2,-0.0809,-1.31,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,Incompatible with existing systems,E_AI_BINC,68.1,47.3,20.8,0.0707,1.47,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,Lack of expertise,E_AI_BLE,72.7,64.6,8.1,0.4269,3.45,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,Legal consequences unclear,E_AI_BLEG,45.8,41.6,4.3,-0.1516,-0.65,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2023,AI not useful for us,E_AI_BNU,1.8,16.4,-14.6,-0.0359,0.52,9.4,15.4,-6.0,-2.98
Medium (50-249),MEDIUM_50_249,CY,2024,Privacy and data protection,E_AI_BCDP,45.6,40.4,5.2,0.1796,0.93,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,Cost too high,E_AI_BCST,51.4,46.5,4.9,-0.4067,-1.97,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,Data availability or quality,E_AI_BDDT,41.5,42.3,-0.8,-0.0809,0.07,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,Incompatible with existing systems,E_AI_BINC,52.8,47.3,5.5,0.0707,0.39,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,Lack of expertise,E_AI_BLE,62.8,64.6,-1.8,0.4269,-0.78,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,Legal consequences unclear,E_AI_BLEG,49.8,41.6,8.3,-0.1516,-1.25,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2024,AI not useful for us,E_AI_BNU,17.2,16.4,0.7,-0.0359,-0.03,14.3,18.8,-4.5,-1.83
Medium (50-249),MEDIUM_50_249,CY,2025,Privacy and data protection,E_AI_BCDP,54.6,40.4,14.3,0.1796,2.56,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,Cost too high,E_AI_BCST,39.4,46.5,-7.1,-0.4067,2.89,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,Data availability or quality,E_AI_BDDT,46.5,42.3,4.2,-0.0809,-0.34,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,Incompatible with existing systems,E_AI_BINC,49.8,47.3,2.6,0.0707,0.18,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,Lack of expertise,E_AI_BLE,63.7,64.6,-0.9,0.4269,-0.39,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,Legal consequences unclear,E_AI_BLEG,63.8,41.6,22.2,-0.1516,-3.37,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,CY,2025,AI not useful for us,E_AI_BNU,10.0,16.4,-6.4,-0.0359,0.23,15.3,27.6,-12.3,-14.05
Medium (50-249),MEDIUM_50_249,DE,2024,Privacy and data protection,E_AI_BCDP,52.8,40.4,12.5,0.1796,2.24,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,Cost too high,E_AI_BCST,32.0,46.5,-14.5,-0.4067,5.9,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,Data availability or quality,E_AI_BDDT,44.2,42.3,1.9,-0.0809,-0.15,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,Incompatible with existing systems,E_AI_BINC,44.0,47.3,-3.3,0.0707,-0.24,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,Lack of expertise,E_AI_BLE,73.3,64.6,8.7,0.4269,3.72,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,Legal consequences unclear,E_AI_BLEG,55.4,41.6,13.8,-0.1516,-2.09,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2024,AI not useful for us,E_AI_BNU,15.5,16.4,-0.9,-0.0359,0.03,28.2,18.8,9.5,0.06
Medium (50-249),MEDIUM_50_249,DE,2025,Privacy and data protection,E_AI_BCDP,59.5,40.4,19.1,0.1796,3.44,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,Cost too high,E_AI_BCST,32.2,46.5,-14.4,-0.4067,5.84,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,Data availability or quality,E_AI_BDDT,44.7,42.3,2.4,-0.0809,-0.19,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,Incompatible with existing systems,E_AI_BINC,46.2,47.3,-1.1,0.0707,-0.08,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,Lack of expertise,E_AI_BLE,71.7,64.6,7.1,0.4269,3.02,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,Legal consequences unclear,E_AI_BLEG,56.0,41.6,14.4,-0.1516,-2.19,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DE,2025,AI not useful for us,E_AI_BNU,13.9,16.4,-2.5,-0.0359,0.09,35.6,27.6,8.0,-1.97
Medium (50-249),MEDIUM_50_249,DK,2024,Privacy and data protection,E_AI_BCDP,37.0,40.4,-3.4,0.1796,-0.61,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,Cost too high,E_AI_BCST,16.4,46.5,-30.2,-0.4067,12.26,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,Data availability or quality,E_AI_BDDT,35.7,42.3,-6.7,-0.0809,0.54,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,Incompatible with existing systems,E_AI_BINC,32.8,47.3,-14.5,0.0707,-1.03,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,Lack of expertise,E_AI_BLE,83.2,64.6,18.6,0.4269,7.94,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,Legal consequences unclear,E_AI_BLEG,41.3,41.6,-0.3,-0.1516,0.04,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2024,AI not useful for us,E_AI_BNU,12.0,16.4,-4.4,-0.0359,0.16,40.9,18.8,22.2,2.86
Medium (50-249),MEDIUM_50_249,DK,2025,Privacy and data protection,E_AI_BCDP,48.0,40.4,7.7,0.1796,1.38,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,Cost too high,E_AI_BCST,18.7,46.5,-27.8,-0.4067,11.32,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,Data availability or quality,E_AI_BDDT,40.6,42.3,-1.8,-0.0809,0.14,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,Incompatible with existing systems,E_AI_BINC,38.0,47.3,-9.3,0.0707,-0.66,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,Lack of expertise,E_AI_BLE,81.7,64.6,17.1,0.4269,7.31,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,Legal consequences unclear,E_AI_BLEG,44.0,41.6,2.5,-0.1516,-0.38,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,DK,2025,AI not useful for us,E_AI_BNU,12.7,16.4,-3.7,-0.0359,0.13,58.3,27.6,30.7,11.42
Medium (50-249),MEDIUM_50_249,EE,2021,Privacy and data protection,E_AI_BCDP,36.4,40.4,-3.9,0.1796,-0.7,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,Cost too high,E_AI_BCST,52.2,46.5,5.6,-0.4067,-2.29,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,Data availability or quality,E_AI_BDDT,48.7,42.3,6.3,-0.0809,-0.51,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,Incompatible with existing systems,E_AI_BINC,52.6,47.3,5.3,0.0707,0.38,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,Lack of expertise,E_AI_BLE,62.6,64.6,-2.0,0.4269,-0.84,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,Legal consequences unclear,E_AI_BLEG,39.4,41.6,-2.2,-0.1516,0.33,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2021,AI not useful for us,E_AI_BNU,32.0,16.4,15.6,-0.0359,-0.56,5.3,19.1,-13.8,-9.59
Medium (50-249),MEDIUM_50_249,EE,2023,Privacy and data protection,E_AI_BCDP,33.1,40.4,-7.2,0.1796,-1.3,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,Cost too high,E_AI_BCST,45.3,46.5,-1.2,-0.4067,0.48,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,Data availability or quality,E_AI_BDDT,42.0,42.3,-0.4,-0.0809,0.03,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,Incompatible with existing systems,E_AI_BINC,37.6,47.3,-9.7,0.0707,-0.69,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,Lack of expertise,E_AI_BLE,65.2,64.6,0.6,0.4269,0.25,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,Legal consequences unclear,E_AI_BLEG,40.3,41.6,-1.3,-0.1516,0.19,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2023,AI not useful for us,E_AI_BNU,12.4,16.4,-4.0,-0.0359,0.14,8.1,15.4,-7.4,-6.49
Medium (50-249),MEDIUM_50_249,EE,2024,Privacy and data protection,E_AI_BCDP,62.4,40.4,22.0,0.1796,3.95,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,Cost too high,E_AI_BCST,42.4,46.5,-4.1,-0.4067,1.66,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,Data availability or quality,E_AI_BDDT,46.7,42.3,4.4,-0.0809,-0.35,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,Incompatible with existing systems,E_AI_BINC,47.4,47.3,0.1,0.0707,0.01,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,Lack of expertise,E_AI_BLE,73.2,64.6,8.6,0.4269,3.66,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,Legal consequences unclear,E_AI_BLEG,62.2,41.6,20.6,-0.1516,-3.12,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EE,2024,AI not useful for us,E_AI_BNU,8.6,16.4,-7.8,-0.0359,0.28,19.3,18.8,0.6,-5.49
Medium (50-249),MEDIUM_50_249,EL,2021,Privacy and data protection,E_AI_BCDP,23.5,40.4,-16.8,0.1796,-3.02,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,Cost too high,E_AI_BCST,70.9,46.5,24.4,-0.4067,-9.91,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,Data availability or quality,E_AI_BDDT,30.4,42.3,-11.9,-0.0809,0.96,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,Incompatible with existing systems,E_AI_BINC,48.1,47.3,0.8,0.0707,0.05,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,Lack of expertise,E_AI_BLE,45.1,64.6,-19.5,0.4269,-8.31,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,Legal consequences unclear,E_AI_BLEG,15.6,41.6,-25.9,-0.1516,3.93,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2021,AI not useful for us,E_AI_BNU,28.4,16.4,12.0,-0.0359,-0.43,7.5,19.1,-11.6,5.15
Medium (50-249),MEDIUM_50_249,EL,2023,Privacy and data protection,E_AI_BCDP,32.9,40.4,-7.5,0.1796,-1.34,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,Cost too high,E_AI_BCST,37.8,46.5,-8.7,-0.4067,3.53,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,Data availability or quality,E_AI_BDDT,33.9,42.3,-8.5,-0.0809,0.68,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,Incompatible with existing systems,E_AI_BINC,34.3,47.3,-13.0,0.0707,-0.92,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,Lack of expertise,E_AI_BLE,64.9,64.6,0.3,0.4269,0.15,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,Legal consequences unclear,E_AI_BLEG,31.7,41.6,-9.8,-0.1516,1.49,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2023,AI not useful for us,E_AI_BNU,17.3,16.4,0.9,-0.0359,-0.03,5.7,15.4,-9.8,-13.31
Medium (50-249),MEDIUM_50_249,EL,2024,Privacy and data protection,E_AI_BCDP,50.2,40.4,9.9,0.1796,1.77,15.9,18.8,-2.8,-1.09
Medium (50-249),MEDIUM_50_249,EL,2024,Cost too high,E_AI_BCST,55.3,46.5,8.8,-0.4067,-3.56,15.9,18.8,-2.8,-1.09
Medium (50-249),MEDIUM_50_249,EL,2024,Data availability or quality,E_AI_BDDT,40.0,42.3,-2.4,-0.0809,0.19,15.9,18.8,-2.8,-1.09
Medium (50-249),MEDIUM_50_249,EL,2024,Incompatible with existing systems,E_AI_BINC,41.8,47.3,-5.5,0.0707,-0.39,15.9,18.8,-2.8,-1.09
Medium (50-249),MEDIUM_50_249,EL,2024,Lack of expertise,E_AI_BLE,70.9,64.6,6.3,0.4269,2.7,15.9,18.8,-2.8,-1.09
